timestamp,gpu_index,gpu_name,temperature_c,power_w,power_limit_w,gpu_util_percent,vram_util_percent,vram_used_mb,vram_total_mb,fan_speed_percent,clock_gpu_mhz,clock_mem_mhz,perf_state,active_processes
2025-07-15 23:04:40,0,NVIDIA GeForce RTX 4070,36,18.01,215.0,25,21,10619.06,12282.0,30,585,810,5,1
2025-07-15 23:04:45,0,NVIDIA GeForce RTX 4070,36,16.753,215.0,2,9,10595.0,12282.0,30,495,810,5,1
2025-07-15 23:04:50,0,NVIDIA GeForce RTX 4070,36,16.907,215.0,5,13,10600.0,12282.0,30,435,810,5,1
2025-07-15 23:04:55,0,NVIDIA GeForce RTX 4070,36,15.591,215.0,3,12,10599.69,12282.0,30,360,405,8,1
2025-07-15 23:05:00,0,NVIDIA GeForce RTX 4070,36,15.566,215.0,3,21,10595.69,12282.0,30,1395,810,5,1
2025-07-15 23:05:05,0,NVIDIA GeForce RTX 4070,35,15.712,215.0,9,25,10595.69,12282.0,30,300,405,8,1
2025-07-15 23:05:10,0,NVIDIA GeForce RTX 4070,35,16.703,215.0,3,13,10585.31,12282.0,30,525,810,5,1
2025-07-15 23:05:15,0,NVIDIA GeForce RTX 4070,35,17.694,215.0,27,22,10589.56,12282.0,30,555,810,5,1
2025-07-15 23:05:20,0,NVIDIA GeForce RTX 4070,35,17.511,215.0,11,14,10608.12,12282.0,30,600,810,5,1
2025-07-15 23:05:25,0,NVIDIA GeForce RTX 4070,35,18.032,215.0,3,9,10619.5,12282.0,30,1605,810,5,1
2025-07-15 23:05:30,0,NVIDIA GeForce RTX 4070,35,14.814,215.0,9,25,10597.25,12282.0,30,210,405,8,1
2025-07-15 23:05:35,0,NVIDIA GeForce RTX 4070,35,16.322,215.0,21,20,10613.12,12282.0,30,1575,810,5,1
2025-07-15 23:05:41,0,NVIDIA GeForce RTX 4070,35,18.495,215.0,18,17,10691.0,12282.0,30,1020,810,5,1
2025-07-15 23:05:46,0,NVIDIA GeForce RTX 4070,35,18.343,215.0,27,24,10678.62,12282.0,30,765,810,5,1
2025-07-15 23:05:51,0,NVIDIA GeForce RTX 4070,35,17.927,215.0,25,20,10631.25,12282.0,30,1605,810,5,1
2025-07-15 23:05:56,0,NVIDIA GeForce RTX 4070,35,18.173,215.0,16,16,10665.69,12282.0,30,720,810,5,1
2025-07-15 23:06:01,0,NVIDIA GeForce RTX 4070,35,17.301,215.0,2,9,10634.81,12282.0,30,480,810,5,1
2025-07-15 23:06:06,0,NVIDIA GeForce RTX 4070,34,16.73,215.0,2,7,10658.94,12282.0,30,240,405,5,1
2025-07-15 23:06:11,0,NVIDIA GeForce RTX 4070,34,15.341,215.0,9,27,10668.56,12282.0,30,330,405,8,1
2025-07-15 23:06:16,0,NVIDIA GeForce RTX 4070,34,14.885,215.0,8,24,10630.44,12282.0,30,210,405,8,1
2025-07-15 23:06:21,0,NVIDIA GeForce RTX 4070,34,15.961,215.0,8,24,10630.44,12282.0,30,345,405,8,1
2025-07-15 23:06:26,0,NVIDIA GeForce RTX 4070,34,16.099,215.0,26,29,10639.12,12282.0,30,345,405,8,1
2025-07-15 23:06:31,0,NVIDIA GeForce RTX 4070,34,17.161,215.0,2,18,10634.56,12282.0,0,1455,810,8,1
2025-07-15 23:06:36,0,NVIDIA GeForce RTX 4070,34,17.583,215.0,26,20,10625.81,12282.0,0,495,810,5,1
2025-07-15 23:06:41,0,NVIDIA GeForce RTX 4070,34,14.825,215.0,9,15,10634.19,12282.0,0,435,810,5,1
2025-07-15 23:06:46,0,NVIDIA GeForce RTX 4070,36,44.691,215.0,1,1,1409.06,12282.0,0,2865,10501,0,0
2025-07-15 23:06:51,0,NVIDIA GeForce RTX 4070,35,18.38,215.0,6,14,1337.19,12282.0,0,870,810,5,0
2025-07-15 23:06:56,0,NVIDIA GeForce RTX 4070,35,16.776,215.0,5,9,1352.06,12282.0,0,1605,810,5,0
2025-07-15 23:07:01,0,NVIDIA GeForce RTX 4070,35,14.172,215.0,24,26,1330.06,12282.0,0,210,405,8,0
2025-07-15 23:07:06,0,NVIDIA GeForce RTX 4070,35,16.421,215.0,2,7,1366.06,12282.0,0,465,810,5,0
2025-07-15 23:07:11,0,NVIDIA GeForce RTX 4070,35,17.71,215.0,19,19,1343.81,12282.0,0,1830,810,5,0
2025-07-15 23:07:16,0,NVIDIA GeForce RTX 4070,35,18.893,215.0,27,26,1335.81,12282.0,0,1185,810,5,0
2025-07-15 23:07:21,0,NVIDIA GeForce RTX 4070,35,14.28,215.0,24,26,1342.06,12282.0,0,225,405,8,0
2025-07-15 23:07:26,0,NVIDIA GeForce RTX 4070,35,17.754,215.0,33,27,1359.06,12282.0,0,510,810,5,0
2025-07-15 23:07:31,0,NVIDIA GeForce RTX 4070,35,16.913,215.0,1,7,1365.06,12282.0,0,765,810,5,0
2025-07-15 23:07:36,0,NVIDIA GeForce RTX 4070,36,18.353,215.0,31,27,1367.12,12282.0,0,1650,810,5,0
2025-07-15 23:07:41,0,NVIDIA GeForce RTX 4070,35,14.601,215.0,14,21,1351.0,12282.0,0,360,405,8,0
2025-07-15 23:07:46,0,NVIDIA GeForce RTX 4070,36,20.082,215.0,27,27,1358.06,12282.0,0,1890,810,5,0
2025-07-15 23:07:51,0,NVIDIA GeForce RTX 4070,36,19.495,215.0,30,27,1377.69,12282.0,0,1215,810,5,0
2025-07-15 23:07:56,0,NVIDIA GeForce RTX 4070,36,19.005,215.0,26,24,1372.56,12282.0,0,1095,810,5,0
2025-07-15 23:08:01,0,NVIDIA GeForce RTX 4070,36,19.395,215.0,30,28,1341.44,12282.0,0,1650,810,5,0
2025-07-15 23:08:07,0,NVIDIA GeForce RTX 4070,36,19.398,215.0,28,25,1302.19,12282.0,0,1230,810,5,0
2025-07-15 23:08:12,0,NVIDIA GeForce RTX 4070,36,16.784,215.0,12,13,1303.81,12282.0,0,1485,810,5,0
2025-07-15 23:08:17,0,NVIDIA GeForce RTX 4070,36,17.439,215.0,28,25,1329.69,12282.0,0,525,810,5,0
2025-07-15 23:08:22,0,NVIDIA GeForce RTX 4070,37,16.633,215.0,32,28,1355.94,12282.0,0,615,810,5,0
2025-07-15 23:08:27,0,NVIDIA GeForce RTX 4070,37,17.571,215.0,15,10,1327.44,12282.0,0,2535,10501,0,0
2025-07-15 23:08:32,0,NVIDIA GeForce RTX 4070,37,21.512,215.0,10,12,1346.25,12282.0,0,375,810,5,0
2025-07-15 23:08:37,0,NVIDIA GeForce RTX 4070,37,17.489,215.0,1,7,1336.44,12282.0,0,1995,810,5,0
2025-07-15 23:08:42,0,NVIDIA GeForce RTX 4070,37,17.195,215.0,2,7,1333.06,12282.0,0,885,810,5,0
2025-07-15 23:08:47,0,NVIDIA GeForce RTX 4070,37,14.391,215.0,15,22,1337.44,12282.0,0,240,405,8,0
2025-07-15 23:08:52,0,NVIDIA GeForce RTX 4070,37,16.966,215.0,23,20,1341.75,12282.0,0,1425,810,5,0
2025-07-15 23:08:57,0,NVIDIA GeForce RTX 4070,37,14.305,215.0,39,35,1345.56,12282.0,0,255,405,8,0
2025-07-15 23:09:02,0,NVIDIA GeForce RTX 4070,37,16.566,215.0,3,14,1344.62,12282.0,0,360,405,8,0
2025-07-15 23:09:07,0,NVIDIA GeForce RTX 4070,37,16.552,215.0,2,7,1339.38,12282.0,0,405,405,8,0
2025-07-15 23:09:12,0,NVIDIA GeForce RTX 4070,37,16.382,215.0,6,11,1341.06,12282.0,0,615,810,5,0
